Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1999-04-07,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-08,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-09,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-12,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-13,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-14,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-15,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-16,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-19,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-20,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-21,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-22,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-23,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-26,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-27,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-28,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-29,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-04-30,0.24040078433122772,0,0.03350959870357705,0.05560437395435683,0.15126113644788047,0.014488260823646846,0.18185017404318649,0,0.10289617199897469,0.1717288216524966,0.0482606780446534
1999-05-03,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-04,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-05,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-06,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-07,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-10,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-11,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-12,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-13,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-14,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-17,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-18,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-19,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-20,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-21,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-24,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-25,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-26,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-27,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-05-28,0.03528531995594431,0,0.04885859755092145,0.17887568753288452,0.060430860273623266,0.04738844860983151,0.19060417231949467,0,0.20558570077943406,0.12144900778023181,0.11152220519763431
1999-06-01,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-02,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-03,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-04,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-07,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-08,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-09,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-10,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-11,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-14,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-15,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-16,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-17,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-18,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-21,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-22,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-23,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-24,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-25,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-28,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-29,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-06-30,0.010051160966278835,0,0.06593088610053936,0.1556891535495492,0.07154927205937078,0.06599977176853261,0.241979918729445,0,0.1928192058625101,0.10857082351496776,0.08740980744880632
1999-07-01,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-02,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-06,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-07,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-08,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-09,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-12,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-13,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-14,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-15,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-16,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-19,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-20,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-21,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-22,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-23,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-26,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-27,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-28,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-29,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-07-30,0.015553296945584412,0,0.04667122061720799,0.06407349519742712,0.0360888266073485,0.05166113848445154,0.23873696923879967,0,0.38352215484790775,0.09581718520396038,0.06787571285731252
1999-08-02,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-03,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-04,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-05,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-06,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-09,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-10,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-11,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-12,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-13,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-16,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-17,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-18,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-19,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-20,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-23,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-24,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-25,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-26,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-27,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-30,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-08-31,0.14098022516949474,0,0.08788565954659248,0.08731524632149781,0.10776177797022374,0.013012654564552974,0.11289695270637808,0,0.3142707641628099,0.09701341049082954,0.03886330906762068
1999-09-01,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-02,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-03,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-07,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-08,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-09,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-10,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-13,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-14,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-15,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-16,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-17,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-20,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-21,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-22,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-23,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-24,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-27,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-28,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-29,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-09-30,0.2122410623470298,0,0.10722532124434504,0.05078759706851264,0.12743110777684793,0.033435505567178045,0.1328644887499547,0,0.2761362999583121,0.057212547065395504,0.002666070222424013
1999-10-01,0.083855056345201,0,0.08484734971769985,0.05427386378802055,0.1783348879940147,0.055842167873577674,0.07456772276181307,0,0.3489811482271903,0.07624341122638613,0.04305439206609687
1999-10-04,0.083855056345201,0,0.08484734971769985,0.05427386378802055,0.1783348879940147,0.055842167873577674,0.07456772276181307,0,0.3489811482271903,0.07624341122638613,0.04305439206609687
1999-10-05,0.083855056345201,0,0.08484734971769985,0.05427386378802055,0.1783348879940147,0.055842167873577674,0.07456772276181307,0,0.3489811482271903,0.07624341122638613,0.04305439206609687
