Date,EDEN,EFNL,EIS,ENOR,ENZL,EUSA,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWN,EWO,EWP,EWQ,EWS,EWU,PGAL
1999-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-03,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-04,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-05,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-06,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-07,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-10,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-11,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-12,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-13,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-14,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-17,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-18,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-19,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-20,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-21,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-24,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-25,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-26,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-27,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-05-28,0,0,0,0,0,0,0.32549138270764133,1.5283501022678957e-13,3.416209907173859e-15,4.3767829813302233e-16,0.24553568453108962,4.597401695856058e-16,0.374865873767668,3.292977031003741e-16,7.394817110772306e-16,1.1653915979747482e-15,3.113990881090102e-15,4.358983049786583e-16,9.728467648756635e-16,0.05410705899339501,4.201072571132921e-14,0
1999-06-01,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-02,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-03,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-04,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-07,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-08,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-09,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-10,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-11,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-14,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-15,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-16,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-17,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-18,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-21,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-22,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-23,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-24,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-25,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-28,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-29,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-06-30,0,0,0,0,0,0,8.505742488465103e-14,5.327975047276046e-13,2.8203827331359085e-15,6.976684206877101e-16,0.5554308055787001,1.7558807445106348e-15,1.2554086558564653e-13,4.3973412607629243e-16,9.416175649963406e-16,7.318536410724394e-14,2.58113372958797e-13,1.1380228739964188e-15,1.780806577712489e-15,0.4445691944202107,4.8952440442763175e-15,0
1999-07-01,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-02,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-06,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-07,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-08,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-09,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-12,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-13,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-14,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
1999-07-15,0,0,0,0,0,0,0.0008088562488031337,0.14645400254870308,0.028460564829275246,1.9897849364081296e-14,0.2808146302793266,1.8838191872350888e-14,0.14154675899902153,2.5679544992517497e-14,2.4978359812303153e-14,0.044981386852643836,2.566720906029826e-14,3.644516314153639e-14,2.3213049042819303e-14,0.3569338002420305,2.121550083584801e-14,0
