Date,EDEN,EFNL,EIS,ENOR,ENZL,EUSA,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWN,EWO,EWP,EWQ,EWS,EWU,PGAL
1999-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-07-01,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-02,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-06,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-07,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-08,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-09,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-12,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-13,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-14,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-15,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-16,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-19,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-20,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-21,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-22,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-23,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-26,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-27,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-28,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-29,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-07-30,0,0,0,0,0,0,0.209861643327743,0.06790555978648054,0.07175579716917913,0.03937257915725291,0.014281935084087123,0.019908109574284336,0.006207278314675034,0.03671871416296136,0.0949797031802393,0.04859734048546035,0.17538193187902593,0.0685879854276066,0.0917044916974003,0.012329142995743449,0.04240778775786075,0
1999-08-02,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-03,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-04,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-05,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-06,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-09,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-10,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-11,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-12,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-13,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-16,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-17,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-18,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-19,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-20,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-23,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-24,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-25,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-26,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-27,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-30,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-08-31,0,0,0,0,0,0,0.11322543993218066,0.0496891065047645,0.05634684849666566,0.03324847265254805,0.011891428714317273,0.03415176039497726,0.005387649804984075,0.04683399003247946,0.12872542083862032,0.048754290606366636,0.24508040278265558,0.07460335780264726,0.10689319301525335,0.010076422505537952,0.03509221591600194,0
1999-09-01,0,0,0,0,0,0,0.11952934578451521,0.053591784549856664,0.04566868784829201,0.04948986870801202,0.015199390975467901,0.022275796633819636,0.004919723482913224,0.053680263731681124,0.13833915938183988,0.0733104086037565,0.21115955268385384,0.05769357787675514,0.09751140250851577,0.010576598481185981,0.04705443874953527,0
1999-09-02,0,0,0,0,0,0,0.11952934578451521,0.053591784549856664,0.04566868784829201,0.04948986870801202,0.015199390975467901,0.022275796633819636,0.004919723482913224,0.053680263731681124,0.13833915938183988,0.0733104086037565,0.21115955268385384,0.05769357787675514,0.09751140250851577,0.010576598481185981,0.04705443874953527,0
1999-09-03,0,0,0,0,0,0,0.11952934578451521,0.053591784549856664,0.04566868784829201,0.04948986870801202,0.015199390975467901,0.022275796633819636,0.004919723482913224,0.053680263731681124,0.13833915938183988,0.0733104086037565,0.21115955268385384,0.05769357787675514,0.09751140250851577,0.010576598481185981,0.04705443874953527,0
1999-09-07,0,0,0,0,0,0,0.11952934578451521,0.053591784549856664,0.04566868784829201,0.04948986870801202,0.015199390975467901,0.022275796633819636,0.004919723482913224,0.053680263731681124,0.13833915938183988,0.0733104086037565,0.21115955268385384,0.05769357787675514,0.09751140250851577,0.010576598481185981,0.04705443874953527,0
1999-09-08,0,0,0,0,0,0,0.11952934578451521,0.053591784549856664,0.04566868784829201,0.04948986870801202,0.015199390975467901,0.022275796633819636,0.004919723482913224,0.053680263731681124,0.13833915938183988,0.0733104086037565,0.21115955268385384,0.05769357787675514,0.09751140250851577,0.010576598481185981,0.04705443874953527,0
