Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1999-04-16,0,0,0,0,0,0,0,0,0,0,0
1999-04-19,0,0,0,0,0,0,0,0,0,0,0
1999-04-20,0,0,0,0,0,0,0,0,0,0,0
1999-04-21,0,0,0,0,0,0,0,0,0,0,0
1999-04-22,0,0,0,0,0,0,0,0,0,0,0
1999-04-23,0,0,0,0,0,0,0,0,0,0,0
1999-04-26,0,0,0,0,0,0,0,0,0,0,0
1999-04-27,0,0,0,0,0,0,0,0,0,0,0
1999-04-28,0,0,0,0,0,0,0,0,0,0,0
1999-04-29,0,0,0,0,0,0,0,0,0,0,0
1999-04-30,0,0,0,0,0,0,0,0,0,0,0
1999-05-03,0,0,0,0,0,0,0,0,0,0,0
1999-05-04,0,0,0,0,0,0,0,0,0,0,0
1999-05-05,0,0,0,0,0,0,0,0,0,0,0
1999-05-06,0,0,0,0,0,0,0,0,0,0,0
1999-05-07,0,0,0,0,0,0,0,0,0,0,0
1999-05-10,0,0,0,0,0,0,0,0,0,0,0
1999-05-11,0,0,0,0,0,0,0,0,0,0,0
1999-05-12,0,0,0,0,0,0,0,0,0,0,0
1999-05-13,0,0,0,0,0,0,0,0,0,0,0
1999-05-14,0,0,0,0,0,0,0,0,0,0,0
1999-05-17,0,0,0,0,0,0,0,0,0,0,0
1999-05-18,0,0,0,0,0,0,0,0,0,0,0
1999-05-19,0,0,0,0,0,0,0,0,0,0,0
1999-05-20,0,0,0,0,0,0,0,0,0,0,0
1999-05-21,0,0,0,0,0,0,0,0,0,0,0
1999-05-24,0,0,0,0,0,0,0,0,0,0,0
1999-05-25,0,0,0,0,0,0,0,0,0,0,0
1999-05-26,0,0,0,0,0,0,0,0,0,0,0
1999-05-27,0,0,0,0,0,0,0,0,0,0,0
1999-05-28,0,0,0,0,0,0,0,0,0,0,0
1999-06-01,0,0,0,0,0,0,0,0,0,0,0
1999-06-02,0,0,0,0,0,0,0,0,0,0,0
1999-06-03,0,0,0,0,0,0,0,0,0,0,0
1999-06-04,0,0,0,0,0,0,0,0,0,0,0
1999-06-07,0,0,0,0,0,0,0,0,0,0,0
1999-06-08,0,0,0,0,0,0,0,0,0,0,0
1999-06-09,0,0,0,0,0,0,0,0,0,0,0
1999-06-10,0,0,0,0,0,0,0,0,0,0,0
1999-06-11,0,0,0,0,0,0,0,0,0,0,0
1999-06-14,0,0,0,0,0,0,0,0,0,0,0
1999-06-15,0,0,0,0,0,0,0,0,0,0,0
1999-06-16,0,0,0,0,0,0,0,0,0,0,0
1999-06-17,0,0,0,0,0,0,0,0,0,0,0
1999-06-18,0,0,0,0,0,0,0,0,0,0,0
1999-06-21,0,0,0,0,0,0,0,0,0,0,0
1999-06-22,0,0,0,0,0,0,0,0,0,0,0
1999-06-23,0,0,0,0,0,0,0,0,0,0,0
1999-06-24,0,0,0,0,0,0,0,0,0,0,0
1999-06-25,0,0,0,0,0,0,0,0,0,0,0
1999-06-28,0,0,0,0,0,0,0,0,0,0,0
1999-06-29,0,0,0,0,0,0,0,0,0,0,0
1999-06-30,0,0,0,0,0,0,0,0,0,0,0
1999-07-01,0,0,0,0,0,0,0,0,0,0,0
1999-07-02,0,0,0,0,0,0,0,0,0,0,0
1999-07-06,0,0,0,0,0,0,0,0,0,0,0
1999-07-07,0,0,0,0,0,0,0,0,0,0,0
1999-07-08,0,0,0,0,0,0,0,0,0,0,0
1999-07-09,0,0,0,0,0,0,0,0,0,0,0
1999-07-12,0,0,0,0,0,0,0,0,0,0,0
1999-07-13,0,0,0,0,0,0,0,0,0,0,0
1999-07-14,0,0,0,0,0,0,0,0,0,0,0
1999-07-15,0,0,0,0,0,0,0,0,0,0,0
1999-07-16,0,0,0,0,0,0,0,0,0,0,0
1999-07-19,0,0,0,0,0,0,0,0,0,0,0
1999-07-20,0,0,0,0,0,0,0,0,0,0,0
1999-07-21,0,0,0,0,0,0,0,0,0,0,0
1999-07-22,0,0,0,0,0,0,0,0,0,0,0
1999-07-23,0,0,0,0,0,0,0,0,0,0,0
1999-07-26,0,0,0,0,0,0,0,0,0,0,0
1999-07-27,0,0,0,0,0,0,0,0,0,0,0
1999-07-28,0,0,0,0,0,0,0,0,0,0,0
1999-07-29,0,0,0,0,0,0,0,0,0,0,0
1999-07-30,0,0,0,0,0,0,0,0,0,0,0
1999-08-02,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-03,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-04,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-05,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-06,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-09,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-10,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-11,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-12,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-13,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-16,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-17,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-18,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-19,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-20,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-23,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-24,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-25,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-26,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-27,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-30,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-08-31,0.12792286757069968,0,0.14822378672082828,2.618703152203763e-13,0.5865033299586164,0.13735001574567418,1.7544204344083145e-13,0,8.243516303156346e-13,2.385048390100295e-12,5.347829239426528e-13
1999-09-01,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-02,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-03,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-07,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-08,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-09,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-10,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-13,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-14,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-15,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-16,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-17,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-20,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-21,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-22,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-23,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-24,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-27,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-28,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-29,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-09-30,1.4862449739854656e-13,0,0.4000730746740098,7.5002208205887e-15,0.5748315100218755,0.025095415303915975,8.821338310017563e-15,0,6.790460961703884e-15,1.9846435397177503e-14,7.157845449894033e-15
1999-10-01,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-04,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-05,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-06,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-07,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-08,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-11,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-12,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-13,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-14,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-15,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-18,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-19,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-20,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-21,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-22,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-25,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-26,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-27,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-28,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-10-29,2.1375196071430396e-14,0,0.39757920102121425,1.0056217288233143e-16,0.41892484592688456,0.1834959530518774,8.874668940559653e-17,0,1.955692338015267e-15,2.1928496572266143e-16,1.5055125078466663e-16
1999-11-01,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-02,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-03,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-04,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-05,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-08,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-09,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-10,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-11,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-12,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-15,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-16,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-17,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-18,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-19,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-22,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-23,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-24,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-26,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-29,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-11-30,0.18875227624391266,0,0.02417813484666459,3.675172412284297e-16,0.23985060573960798,0.23146390213567625,2.7882324550572376e-16,0,0.31575508103413713,4.3349742973838435e-16,3.830333572077908e-16
1999-12-01,3.025374126430071e-15,0,4.924090202003312e-13,1.246396362461151e-15,3.842870937307164e-15,0.9999999999993671,5.720561115721331e-15,0,1.220962520894611e-13,2.990714398882841e-15,1.5649198013264933e-15
1999-12-02,3.025374126430071e-15,0,4.924090202003312e-13,1.246396362461151e-15,3.842870937307164e-15,0.9999999999993671,5.720561115721331e-15,0,1.220962520894611e-13,2.990714398882841e-15,1.5649198013264933e-15
1999-12-03,3.025374126430071e-15,0,4.924090202003312e-13,1.246396362461151e-15,3.842870937307164e-15,0.9999999999993671,5.720561115721331e-15,0,1.220962520894611e-13,2.990714398882841e-15,1.5649198013264933e-15
1999-12-06,3.025374126430071e-15,0,4.924090202003312e-13,1.246396362461151e-15,3.842870937307164e-15,0.9999999999993671,5.720561115721331e-15,0,1.220962520894611e-13,2.990714398882841e-15,1.5649198013264933e-15
1999-12-07,3.025374126430071e-15,0,4.924090202003312e-13,1.246396362461151e-15,3.842870937307164e-15,0.9999999999993671,5.720561115721331e-15,0,1.220962520894611e-13,2.990714398882841e-15,1.5649198013264933e-15
