Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1999-04-16,0,0,0,0,0,0,0,0,0,0,0
1999-04-19,0,0,0,0,0,0,0,0,0,0,0
1999-04-20,0,0,0,0,0,0,0,0,0,0,0
1999-04-21,0,0,0,0,0,0,0,0,0,0,0
1999-04-22,0,0,0,0,0,0,0,0,0,0,0
1999-04-23,0,0,0,0,0,0,0,0,0,0,0
1999-04-26,0,0,0,0,0,0,0,0,0,0,0
1999-04-27,0,0,0,0,0,0,0,0,0,0,0
1999-04-28,0,0,0,0,0,0,0,0,0,0,0
1999-04-29,0,0,0,0,0,0,0,0,0,0,0
1999-04-30,0,0,0,0,0,0,0,0,0,0,0
1999-05-03,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-04,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-05,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-06,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-07,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-10,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-11,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-12,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-13,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-14,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-17,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-18,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-19,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-20,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-21,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-24,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-25,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-26,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-27,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-05-28,0.19935128679410088,0,0.22193786950583205,2.7052453745877525e-13,0.40747681458580703,4.464564655803046e-13,1.8255956329834008e-14,0,2.1499303945611744e-14,0.171234029018189,9.531426404394797e-11
1999-06-01,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-02,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-03,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-04,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-07,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-08,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-09,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-10,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-11,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-14,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-15,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-16,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-17,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-18,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-21,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-22,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-23,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-24,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-25,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-28,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-29,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-06-30,2.3621568750621382e-12,0,0.3336327170195208,4.30997240177032e-12,0.6663672829681997,1.1747608342452842e-12,3.451527650939674e-13,0,8.183142658382812e-13,2.610893006966027e-12,6.582701602559213e-13
1999-07-01,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-02,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-06,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-07,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-08,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-09,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-12,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-13,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-14,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-15,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-16,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-19,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-20,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-21,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-22,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-23,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-26,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-27,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-28,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-29,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-07-30,0.1121569729094773,0,0.1650497862015204,1.0652795524862432e-14,0.5769788959473033,0.1458143449405942,5.452861813113376e-15,0,1.046505946295351e-12,3.288990056461939e-14,9.270268005838625e-15
1999-08-02,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-03,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-04,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-05,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-06,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-09,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-10,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-11,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-12,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-13,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-16,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-17,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-18,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-19,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-20,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-23,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-24,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-25,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-26,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-27,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-30,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-08-31,0.1701369271407988,0,0.20523126048502208,9.504704021394156e-16,0.26788150920600556,0.010867002511772366,1.1507326173895599e-15,0,0.34588330065639605,1.926836585725645e-15,1.1738571179223917e-15
1999-09-01,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-02,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-03,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-07,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-08,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-09,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-10,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-13,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-14,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-15,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-16,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-17,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-20,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-21,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-22,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-23,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-24,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-27,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-28,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-29,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-09-30,1.7402664888138848e-16,0,6.06867536084257e-13,1.299733024746634e-16,3.353580844130073e-16,0.9999999999993908,3.863088011104054e-16,0,1.0295592210812854e-15,2.018543535406114e-16,1.5324326677821816e-16
1999-10-01,1.4809766648411822e-15,0,8.937944627343671e-14,2.3277079355053597e-16,1.3493390334497163e-14,0.9999999999997036,5.756059729431841e-16,0,1.8936183065861659e-13,1.2627243888648104e-15,4.722991251349754e-16
