Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1999-04-16,0,0,0,0,0,0,0,0,0,0,0
1999-04-19,0,0,0,0,0,0,0,0,0,0,0
1999-04-20,0,0,0,0,0,0,0,0,0,0,0
1999-04-21,0,0,0,0,0,0,0,0,0,0,0
1999-04-22,0,0,0,0,0,0,0,0,0,0,0
1999-04-23,0,0,0,0,0,0,0,0,0,0,0
1999-04-26,0,0,0,0,0,0,0,0,0,0,0
1999-04-27,0,0,0,0,0,0,0,0,0,0,0
1999-04-28,0,0,0,0,0,0,0,0,0,0,0
1999-04-29,0,0,0,0,0,0,0,0,0,0,0
1999-04-30,0,0,0,0,0,0,0,0,0,0,0
1999-05-03,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-04,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-05,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-06,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-07,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-10,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-11,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-12,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-13,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-14,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-17,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-18,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-19,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-20,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-21,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-24,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-25,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-26,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-27,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-05-28,0.06314321985864597,0,0.0290398283431624,0.10863219952040548,0.07174715450225445,0.025338875882447643,0.3119663249686577,0,0.15860787130374424,0.1357988333517268,0.09572569226895539
1999-06-01,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-02,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-03,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-04,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-07,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-08,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-09,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-10,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-11,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-14,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-15,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-16,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-17,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-18,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-21,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-22,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-23,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-24,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-25,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-28,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-29,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-06-30,0.025332925265466398,0,0.038819450870800784,0.1096062602305281,0.068609165580864,0.04444297298777655,0.2922288820560867,0,0.24641512627316794,0.10353258320293306,0.07101263353237641
1999-07-01,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-02,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-06,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-07,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-08,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-09,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-12,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-13,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-14,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-15,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-16,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-19,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-20,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-21,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-22,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-23,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-26,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-27,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-28,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-29,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-07-30,0.02418739144791752,0,0.040944536634321786,0.11317780923576351,0.06917306093363117,0.06936262010863142,0.1923981719417512,0,0.25643115490977303,0.13476385429932958,0.09956140048888062
1999-08-02,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-03,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-04,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-05,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-06,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-09,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-10,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-11,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-12,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-13,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-16,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-17,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-18,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-19,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-20,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-23,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-24,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-25,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-26,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-27,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-30,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-08-31,0.025039851783756235,0,0.04508204732515299,0.11277662347272903,0.0666573657401652,0.02729129108207106,0.16984228637865778,0,0.31523496596178985,0.15521718345516783,0.08285838480051003
1999-09-01,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-02,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-03,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-07,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-08,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-09,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-10,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-13,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-14,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-15,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-16,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-17,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-20,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-21,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-22,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-23,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-24,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-27,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-28,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-29,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-09-30,0.12335717659292994,0,0.12537174946130422,0.06027477090200976,0.12188024185395555,0.027169573666603792,0.12131442937202136,0,0.2966812717683814,0.09160482943071768,0.03234595695207624
1999-10-01,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-04,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-05,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-06,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-07,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-08,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-11,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-12,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-13,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-14,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-15,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-18,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-19,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-20,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-21,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-22,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
1999-10-25,0.10879487822113307,0,0.09607532978947442,0.052051064321391435,0.18086793466292883,0.03349272721915803,0.10053202717621805,0,0.32379450346876915,0.07623751306522268,0.028154022075704346
