Date,EDEN,EFNL,EIS,ENOR,ENZL,EUSA,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWN,EWO,EWP,EWQ,EWS,EWU,PGAL
1999-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-01,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-05,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-06,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-07,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-08,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-09,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-12,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-13,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-14,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-15,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-16,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-19,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-20,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-21,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-22,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-23,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-26,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-27,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-28,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-29,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-04-30,0,0,0,0,0,0,1.4878048798130164e-15,1.5805109084830985e-15,1.6704778186458255e-15,3.3915369199942055e-16,2.1583307168575816e-15,8.991721791108433e-16,0.9999999999903836,3.1070528537751544e-16,4.964971003067677e-16,5.899081163019276e-16,9.586357291712637e-12,4.357759445907636e-16,5.837651303403087e-16,5.831734398976928e-16,1.8754066043812946e-14,0
1999-05-03,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-04,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-05,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-06,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-07,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-10,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-11,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-12,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-13,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-14,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-17,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-18,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-19,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-20,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-21,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-24,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-25,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-26,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-27,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-05-28,0,0,0,0,0,0,1.9117877732261708e-11,2.5674320789077476e-10,1.0882117370546174e-12,1.2245830213527308e-12,0.367848370631431,7.395909892469536e-13,0.15478560450503637,2.2336247222684007e-13,1.2894721877706973e-12,0.0953376546428077,1.2692143333883565e-12,5.237004156300393e-13,2.6865316442585176e-12,0.38202836991732503,1.8494336647325783e-11,0
1999-06-01,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-02,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-03,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-04,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-07,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-08,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-09,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-10,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-11,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-14,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-15,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-16,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-17,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-18,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-21,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
1999-06-22,0,0,0,0,0,0,1.3661317108234973e-12,0.19874483094467488,8.66369109521139e-13,8.774649719330035e-14,0.2803979147328126,7.045650892934649e-14,1.138013925229581e-13,1.0607269748534182e-13,1.2179343713861226e-13,1.5840888218984587e-12,1.1949121205857338e-13,2.558643537850288e-13,1.7969212358960395e-13,0.5208572543174462,1.947979715277283e-13,0
