Date,EDEN,EFNL,EIS,ENOR,ENZL,EUSA,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWN,EWO,EWP,EWQ,EWS,EWU,PGAL
1999-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-01,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-05,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-06,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-07,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-08,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-09,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-12,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-13,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-14,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-15,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-16,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-19,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-20,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-21,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-22,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-23,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-26,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-27,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-28,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-29,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-04-30,0,0,0,0,0,0,0.8240968064204828,0.04940363769105192,0.024283929263732556,0.0040471303516432825,0.004315941694967518,0.004061668287366668,0.002726130476359845,0.005651772297763469,0.013404414966650579,0.0071475446243625005,0.032285257260815506,0.007053171662550997,0.00949460598117552,0.004337003051757464,0.0076909859693193834,0
1999-05-03,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-04,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-05,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-06,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-07,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-10,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-11,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-12,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-13,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-14,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-17,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-18,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-19,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-20,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-21,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-24,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-25,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-26,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-27,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-05-28,0,0,0,0,0,0,0.17203953742845096,0.028347500912110486,0.05318730885799739,0.02171697652926305,0.017466760416516118,0.033021131462147385,0.006490912109762156,0.04207780772163181,0.08954140527654389,0.033235140859381236,0.3447111087424019,0.04807820252619287,0.051077293555562765,0.011184643409455812,0.04782427019258205,0
1999-06-01,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-02,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-03,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-04,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-07,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-08,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-09,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-10,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-11,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-14,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-15,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-16,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-17,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-18,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-21,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-22,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-23,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-24,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-25,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-28,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-29,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-06-30,0,0,0,0,0,0,0.16127292935788795,0.06921556960298636,0.05045258261700299,0.033064343527412894,0.01473480122647419,0.036106498824536454,0.00215384032650423,0.0635394659496026,0.08617213343327747,0.03594728692037137,0.2808390832464089,0.0555071218061179,0.07144688255399928,0.01249484515246369,0.02705261545495391,0
1999-07-01,0,0,0,0,0,0,0.12491873973545553,0.1409375816209937,0.05605018699429546,0.0320596026398604,0.019771130921884553,0.04259777696697661,0.005242006477767547,0.09455029360505139,0.10051781774736507,0.04416626400635578,0.08032528583864725,0.1361860425802879,0.0886992257585402,0.0074587659812583714,0.026519279125260215,0
1999-07-02,0,0,0,0,0,0,0.12491873973545553,0.1409375816209937,0.05605018699429546,0.0320596026398604,0.019771130921884553,0.04259777696697661,0.005242006477767547,0.09455029360505139,0.10051781774736507,0.04416626400635578,0.08032528583864725,0.1361860425802879,0.0886992257585402,0.0074587659812583714,0.026519279125260215,0
1999-07-06,0,0,0,0,0,0,0.12491873973545553,0.1409375816209937,0.05605018699429546,0.0320596026398604,0.019771130921884553,0.04259777696697661,0.005242006477767547,0.09455029360505139,0.10051781774736507,0.04416626400635578,0.08032528583864725,0.1361860425802879,0.0886992257585402,0.0074587659812583714,0.026519279125260215,0
1999-07-07,0,0,0,0,0,0,0.12491873973545553,0.1409375816209937,0.05605018699429546,0.0320596026398604,0.019771130921884553,0.04259777696697661,0.005242006477767547,0.09455029360505139,0.10051781774736507,0.04416626400635578,0.08032528583864725,0.1361860425802879,0.0886992257585402,0.0074587659812583714,0.026519279125260215,0
1999-07-08,0,0,0,0,0,0,0.12491873973545553,0.1409375816209937,0.05605018699429546,0.0320596026398604,0.019771130921884553,0.04259777696697661,0.005242006477767547,0.09455029360505139,0.10051781774736507,0.04416626400635578,0.08032528583864725,0.1361860425802879,0.0886992257585402,0.0074587659812583714,0.026519279125260215,0
