Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1999-04-16,0,0,0,0,0,0,0,0,0,0,0
1999-04-19,0,0,0,0,0,0,0,0,0,0,0
1999-04-20,0,0,0,0,0,0,0,0,0,0,0
1999-04-21,0,0,0,0,0,0,0,0,0,0,0
1999-04-22,0,0,0,0,0,0,0,0,0,0,0
1999-04-23,0,0,0,0,0,0,0,0,0,0,0
1999-04-26,0,0,0,0,0,0,0,0,0,0,0
1999-04-27,0,0,0,0,0,0,0,0,0,0,0
1999-04-28,0,0,0,0,0,0,0,0,0,0,0
1999-04-29,0,0,0,0,0,0,0,0,0,0,0
1999-04-30,0,0,0,0,0,0,0,0,0,0,0
1999-05-03,0,0,0,0,0,0,0,0,0,0,0
1999-05-04,0,0,0,0,0,0,0,0,0,0,0
1999-05-05,0,0,0,0,0,0,0,0,0,0,0
1999-05-06,0,0,0,0,0,0,0,0,0,0,0
1999-05-07,0,0,0,0,0,0,0,0,0,0,0
1999-05-10,0,0,0,0,0,0,0,0,0,0,0
1999-05-11,0,0,0,0,0,0,0,0,0,0,0
1999-05-12,0,0,0,0,0,0,0,0,0,0,0
1999-05-13,0,0,0,0,0,0,0,0,0,0,0
1999-05-14,0,0,0,0,0,0,0,0,0,0,0
1999-05-17,0,0,0,0,0,0,0,0,0,0,0
1999-05-18,0,0,0,0,0,0,0,0,0,0,0
1999-05-19,0,0,0,0,0,0,0,0,0,0,0
1999-05-20,0,0,0,0,0,0,0,0,0,0,0
1999-05-21,0,0,0,0,0,0,0,0,0,0,0
1999-05-24,0,0,0,0,0,0,0,0,0,0,0
1999-05-25,0,0,0,0,0,0,0,0,0,0,0
1999-05-26,0,0,0,0,0,0,0,0,0,0,0
1999-05-27,0,0,0,0,0,0,0,0,0,0,0
1999-05-28,0,0,0,0,0,0,0,0,0,0,0
1999-06-01,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-02,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-03,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-04,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-07,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-08,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-09,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-10,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-11,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-14,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-15,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-16,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-17,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-18,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-21,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-22,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-23,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-24,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-25,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-28,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-29,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-06-30,0.02881365178497753,0,0.04374112473906793,0.09457865123775844,0.06808335130305355,0.0348882148214738,0.40676695848784955,0,0.15472793212251973,0.10236287674364068,0.06603723875965865
1999-07-01,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-02,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-06,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-07,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-08,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-09,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-12,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-13,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-14,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-15,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-16,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-19,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-20,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-21,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-22,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-23,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-26,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-27,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-28,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-29,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-07-30,0.015920222834370064,0,0.02798911968985426,0.10980413511664763,0.07625496015545882,0.04763724626974382,0.26274943696024167,0,0.2501798280167986,0.12467071185584694,0.08479433910103822
1999-08-02,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-03,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-04,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-05,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-06,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-09,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-10,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-11,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-12,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-13,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-16,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-17,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-18,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-19,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-20,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-23,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-24,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-25,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-26,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-27,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-30,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-08-31,0.027471701228459988,0,0.04234155017010947,0.11934140288052658,0.06206170623649129,0.03942282175153866,0.17354855466356764,0,0.25302957025906586,0.19042826772224813,0.09235442508799242
1999-09-01,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-02,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-03,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-07,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-08,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-09,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-10,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-13,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-14,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-15,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-16,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-17,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-20,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-21,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-22,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-23,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-24,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-27,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-28,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-29,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-09-30,0.04153328719127294,0,0.08347550637532998,0.09467375338428641,0.09626376863004255,0.03763362683606437,0.1789655176056578,0,0.29634827252709506,0.11892156695901358,0.052184700491237274
1999-10-01,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-04,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-05,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-06,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-07,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-08,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-11,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-12,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-13,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-14,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-15,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-18,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-19,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-20,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-21,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-22,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-25,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-26,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-27,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-28,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-10-29,0.10294010075756853,0,0.11323226192887546,0.05846025333093187,0.18237028445214767,0.03001528868916067,0.13247376121285334,0,0.2386452621334632,0.10036134250250289,0.041501444992496354
1999-11-01,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-02,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-03,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-04,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-05,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-08,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-09,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-10,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-11,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
1999-11-12,0.13752827542713703,0,0.10924646574919229,0.07030895022828722,0.1397019286583783,0.03337284184021053,0.14041019475100822,0,0.2381823068942657,0.09349218380644482,0.03775685264507596
